,장기요양기관기호,장기요양기관유형코드,장기요양기관이름,시도코드,시군구코드,장기요양기관지정일,설치신고일자
441,11156000194,A04,대림실버2 노인요양공동생활가정,11,560,20140220,20140220
442,11156000213,A04,21세기요양원 노인요양공동생활가정,11,560,20150714,20150714
443,11156000264,A04,은빛사랑1,11,560,20180910,20180910
444,11156000265,A04,은빛사랑2,11,560,20180910,20180910
445,11156000266,A04,은빛사랑3,11,560,20180910,20180910
446,11156000287,A04,어버이사랑노인의료실버타운,11,560,20191114,20191114
447,11156000295,A04,어버이사랑노인의료복지센터1,11,560,20191202,20191202
448,11156000296,A04,어버이사랑노인의료복지센터2,11,560,20191202,20191202
449,11156000297,A04,어버이사랑노인의료복지센터3,11,560,20191202,20191202
450,11159000002,A04,청남노인요양공동생활가정,11,590,20080522,20080506
451,11159000004,A03,청운노인복지센터,11,590,20080619,20030603
452,11159000054,A04,정성요양원,11,590,20090806,20090806
453,11159000060,A04,정성노인요양원,11,590,20091008,20091008
454,11159000110,A03,동작실버센터,11,590,20111001,20111001
455,11159000178,A03,서울시립 영보노인요양원,11,590,20160213,20160213
456,11159000189,A03,나이팅게일 너싱홈,11,590,20161107,20161107
457,11159000214,A04,신상도요양원,11,590,20190102,20190102
458,11159000264,A03,동작요양원,11,590,20210601,20210601
459,11159000281,A03,은미요양원,11,590,20220509,20220509
460,11162000002,A03,동명노인복지센타,11,620,20080604,20020129
461,11162000078,A03,미성요양원,11,620,20090730,20090730
462,11162000099,A03,법화노인요양원,11,620,20091112,20091112
463,11162000113,A03,관악노인종합사회복지관 병설 관악치매전문요양센터,11,620,20100301,20100301
464,11162000114,A04,한보리노인요양센타,11,620,20100301,20100301
465,11162000189,A04,에덴요양원,11,620,20130614,20130614
466,11162000193,A03,강남한보리전문요양원,11,620,20130926,20130926
467,11162000223,A04,인애요양원,11,620,20150210,20150210
468,11162000246,A04,가나안요양원,11,620,20151016,20151016
469,11162000247,A04,엔젤요양원,11,620,20151021,20151021
470,11162000253,A03,삼성요양원,11,620,20160127,20160127
471,11162000268,A04,다원요양원,11,620,20160801,20160801
472,11162000269,A04,다원요양센터,11,620,20160801,20160801
473,11162000277,A03,서울숲요양원,11,620,20161020,20161020
474,11162000304,A03,나은요양원,11,620,20180101,20180101
475,11162000337,A03,당신의 의자 요양원,11,620,20190617,20190617
476,11162000349,A04,은빛요양원Ⅱ,11,620,20191101,20191101
477,11162000350,A04,은빛요양원1,11,620,20191101,20191101
478,11162000358,A03,관악실버케어,11,620,20200101,20200101
479,11162000359,A04,명지요양원,11,620,20200101,20200101
480,11162000362,A04,나눔요양원,11,620,20200401,20200401
481,11162000367,A04,난향요양원1,11,620,20210201,20210201
482,11162000368,A04,난향요양원2,11,620,20210201,20210201
483,11162000372,A04,중앙요양원,11,620,20210501,20210501
484,11162000386,A04,신림요양원 1,11,620,20211101,20211101
485,11162000387,A04,신림요양원 2,11,620,20211101,20211101
486,11162000391,A04,벧엘의집요양원,11,620,20220101,20220101
487,11162000393,A04,효사랑요양원,11,620,20220101,20220101
488,11162000394,A04,벧엘의집요양원2,11,620,20220101,20220101
489,11165000081,A03,서초성심노인복지센터,11,650,20100301,20100301
490,11165000083,A04,사랑의집,11,650,20100301,20100301
491,11165000086,A03,장생시니어타운,11,650,20100407,20100407
492,11165000098,A03,구립서초노인요양센터,11,650,20110113,20110113
493,11165000102,A03,함춘요양원,11,650,20110418,20110414
494,11165000189,A03,KB골든라이프케어 서초 빌리지,11,650,20210520,20210520
495,11165000189,G31,KB골든라이프케어 서초 빌리지,11,650,20210520,20210520
496,11168000009,A03,광림노인전문요양원,11,680,20080619,20080617
497,11168000067,A03,구립 역삼노인요양센터,11,680,20090825,20090825
498,11168000082,A03,강남실버센터,11,680,20100101,20100101
499,11168000104,A03,강남구립 논현요양센터,11,680,20100501,20100501
500,11168000127,S41,구립대치노인요양센터,11,680,20110830,20110830
501,11168000175,A03,국민건강보험공단 서울요양원,11,680,20141023,20141023
502,11168000175,G31,국민건강보험공단 서울요양원,11,680,20141023,20141023
503,11168000175,G32,국민건강보험공단 서울요양원,11,680,20141023,20141023
504,11168000180,A04,강남유명요양원,11,680,20150212,20150212
505,11168000303,A04,한마음요양원,11,680,20210101,20210101
506,11168000312,A03,강남 성은실버케어스,11,680,20211028,20210927
507,11171000016,A03,청암노인요양원,11,710,20080623,20080623
508,11171000084,A04,은빛노인요양공동생활가정1,11,710,20090630,20090630
509,11171000085,A04,은빛노인요양공동생활가정2,11,710,20090630,20090630
510,11171000116,A03,굿모닝케어노인전문요양원,11,710,20091026,20091026
511,11171000123,A03,구립송파노인요양센터,11,710,20091201,20091201
512,11171000136,A03,시립송파노인전문요양원,11,710,20100201,20100201
513,11171000139,A03,송파치매케어센터,11,710,20100301,20100301
514,11171000140,A04,은빛노인요양공동생활가정4,11,710,20100301,20100301
515,11171000141,A04,수실버간호센터,11,710,20100301,20100301
516,11171000144,A04,에덴실버요양원,11,710,20100301,20100301
517,11171000156,A04,포도나무실버타운1호점,11,710,20100901,20100901
518,11171000172,A04,송파그린요양원,11,710,20110810,20110810
519,11171000175,A04,포도나무실버타운3호점,11,710,20111212,20111212
520,11171000191,A04,송파그린요양원2,11,710,20121010,20121010
521,11171000203,A04,은빛노인요양공동생활가정3,11,710,20130612,20130612
522,11171000216,A03,보눔케어요양원,11,710,20140422,20140422
523,11171000280,A03,경복궁요양센터,11,710,20170310,20170310
524,11171000318,A03,KB골든라이프케어 위례 빌리지,11,710,20190307,20190307
525,11171000318,G31,KB골든라이프케어 위례 빌리지,11,710,20190307,20190307
526,11171000318,G32,KB골든라이프케어 위례 빌리지,11,710,20190307,20190307
527,11171000385,A03,봄날요양원,11,710,20210312,20210312
528,11171000408,A04,가족사랑요양원,11,710,20220101,20220101
529,11171000409,A04,가락사랑요양원,11,710,20220101,20220101
530,11171000435,A04,A+은빛요양원1,11,710,20230101,20230101
531,11171000436,A04,A+은빛요양원2,11,710,20230101,20230101
532,11171000437,A04,은빛요양원1,11,710,20230101,20230101
533,11171000438,A04,은빛요양원2,11,710,20230101,20230101
534,21129000258,B02,연세노인복지센터,11,290,20180601,20180601
535,21129000259,B03,장위행복데이케어센터,11,290,20180601,20180601
536,21129000270,B01,바른데이케어센터,11,290,20190114,20190114
537,21129000270,B03,바른데이케어센터,11,290,20190114,20190114
538,21129000298,B01,고구려복지센터,11,290,20191203,20191203
539,21129000298,B02,고구려복지센터,11,290,20191203,20191203
540,21129000307,B01,선한손길재가요양센터,11,290,20200211,20200211
541,21129000307,B02,선한손길재가요양센터,11,290,20200211,20200211
542,21129000309,B01,보문사랑데이케어센터,11,290,20200302,20200302
543,21129000309,B02,보문사랑데이케어센터,11,290,20200302,20200302
544,21129000309,B03,보문사랑데이케어센터,11,290,20200302,20200302
545,21129000310,B01,가자 재가방문요양센터,11,290,20200317,20200317
546,21129000310,B02,가자 재가방문요양센터,11,290,20200317,20200317
547,21129000311,B03,종암데이케어센터,11,290,20200316,20200316
548,21129000312,B01,The섬김 재가요양복지센터,11,290,20200422,20200422
549,21129000312,B02,The섬김 재가요양복지센터,11,290,20200422,20200422
550,21129000313,B01,아리아케어 방문요양 성북 종암센터,11,290,20200623,20200623
551,21129000313,B02,아리아케어 방문요양 성북 종암센터,11,290,20200623,20200623
552,21129000314,B03,성북구립 장위데이케어센터,11,290,20200721,20200721
553,21129000315,B03,A+효담라이프케어 성북데이케어센터,11,290,20200819,20200819
554,21129000316,B03,성북솔샘데이케어센터,11,290,20200819,20200819
555,21129000319,B01,A+그린실버복지센터,11,290,20201007,20201007
556,21129000319,B02,A+그린실버복지센터,11,290,20201007,20201007
557,21129000321,B03,월곡데이케어센터,11,290,20201215,20201204
558,21129000322,B01,정겨운재가방문요양센터,11,290,20210127,20201215
559,21129000322,B02,정겨운재가방문요양센터,11,290,20210127,20201215
560,21129000323,B01,한솔재가복지센터,11,290,20210222,20210112
561,21129000324,B01,효심노인복지센터,11,290,20210226,20210208
562,21129000325,B01,여기 조은 재가복지센터,11,290,20210524,20210406
563,21129000325,B02,여기 조은 재가복지센터,11,290,20210524,20210406
564,21129000326,B01,두손 재가노인복지센터,11,290,20210524,20210414
565,21129000326,B02,두손 재가노인복지센터,11,290,20210524,20210414
566,21129000327,B01,예닮재가복지센터,11,290,20210721,20210610
567,21129000327,B02,예닮재가복지센터,11,290,20210721,20210610
568,21129000328,B03,일광데이케어센터,11,290,20210930,20210820
569,21129000329,B03,A+ 실버웨이 성북데이케어센터,11,290,20210930,20210906
570,21129000331,B06,(주)클린라이프케어,11,290,20211130,20211130
571,21129000332,B01,연세재가복지센터,11,290,20211130,20211110
572,21129000332,B02,연세재가복지센터,11,290,20211130,20211110
573,21129000333,B01,봉춘재가복지센터,11,290,20220120,20211207
574,21129000333,B02,봉춘재가복지센터,11,290,20220120,20211207
575,21129000334,B01,다나을방문요양센터,11,290,20220120,20220103
576,21129000335,B01,다온재가복지센터,11,290,20220120,20220104
577,21129000335,B02,다온재가복지센터,11,290,20220120,20220104
578,21129000337,B01,감동재가복지센터,11,290,20220325,20220217
579,21129000337,B02,감동재가복지센터,11,290,20220325,20220217
580,21129000338,B01,케어닥 방문요양센터 성북점,11,290,20220422,20220318
581,21129000339,B03,A성북희망데이케어센터,11,290,20220502,20220502
582,21129000340,B03,돌곶이데이케어센터,11,290,20220601,20220601
583,21129000341,B01,효사랑재가요양센터,11,290,20220520,20220426
584,21129000341,B02,효사랑재가요양센터,11,290,20220520,20220426
585,21129000342,B01,우리마을 재가요양센터,11,290,20220621,20220428
586,21129000342,B02,우리마을 재가요양센터,11,290,20220621,20220428
587,21129000343,B01,도담케어 방문요양 성북센터,11,290,20220720,20220616
588,21129000343,B02,도담케어 방문요양 성북센터,11,290,20220720,20220616
589,21129000344,B01,정성드림방문요양센터,11,290,20220720,20220620
590,21129000344,B02,정성드림방문요양센터,11,290,20220720,20220620
591,21129000346,B03,행복데이케어센터,11,290,20220720,20220627
592,21129000347,B01,금빛재가복지센터,11,290,20220920,20220830
593,21129000347,B02,금빛재가복지센터,11,290,20220920,20220830
594,21129000348,B01,정성재가복지센터,11,290,20220920,20220830
595,21129000349,B01,참사랑재가노인복지센터,11,290,20221020,20220922
596,21129000349,B02,참사랑재가노인복지센터,11,290,20221020,20220922
597,21129000350,B01,A+청춘재가복지센터,11,290,20221116,20221013
598,21129000350,B02,A+청춘재가복지센터,11,290,20221116,20221013
599,21129000352,B01,A+선담방문요양센터,11,290,20230118,20221227
600,21129000352,B02,A+선담방문요양센터,11,290,20230118,20221227
601,21129000353,B01,케어로그 재가복지센터,11,290,20230118,20221227
602,21130500005,B01,대은가정봉사원파견센터,11,305,20080602,20080220
603,21130500009,B01,효노인복지센터,11,305,20080612,20080222
604,21130500015,B01,강북노인복지센터,11,305,20080717,20080717
605,21130500015,B02,강북노인복지센터,11,305,20080717,20080717
606,21130500060,B04,정훈노인복지센터,11,305,20090610,20090605
607,21130500065,B04,참사랑노인요양센터,11,305,20090706,20090630
608,21130500075,B03,시립강북노인종합복지관병설 강북노인주간보호센터,11,305,20090803,20090731
609,21130500173,B03,강북실버데이케어센터,11,305,20130516,20130515
610,21130500186,B03,수유데이케어센터,11,305,20130830,20130830
611,21130500195,B03,번동데이케어센터,11,305,20131224,20131224
612,21130500205,B03,(사)우이데이케어센터,11,305,20140602,20140602
613,21130500208,B01,삼동재가방문요양센터,11,305,20140701,20140701
614,21165000190,B02,케어링 다솜센터,11,650,20210702,20210702
615,21165000191,B01,케어링 라온센터,11,650,20210702,20210702
616,21165000191,B02,케어링 라온센터,11,650,20210702,20210702
617,21165000192,B01,최고야 방문요양센터,11,650,20210803,20210803
618,21165000192,B02,최고야 방문요양센터,11,650,20210803,20210803
619,21165000193,B01,동궁재가복지센터,11,650,20211005,20211005
620,21165000193,B02,동궁재가복지센터,11,650,20211005,20211005
621,21165000194,B01,스마일시니어 미소나래재가복지센터,11,650,20211104,20211104
622,21165000194,B02,스마일시니어 미소나래재가복지센터,11,650,20211104,20211104
623,21165000195,B01,(A+)보금자리방문요양센터,11,650,20220330,20220330
624,21165000195,B02,(A+)보금자리방문요양센터,11,650,20220330,20220330
625,21165000196,B01,A+서초벧엘 재가복지센터,11,650,20220330,20220330
626,21165000196,B02,A+서초벧엘 재가복지센터,11,650,20220330,20220330
627,21165000197,B01,마리다 재가노인복지센터,11,650,20220602,20220602
628,21165000197,B02,마리다 재가노인복지센터,11,650,20220602,20220602
629,21165000198,B01,서초 방문간호 재가요양센터,11,650,20220705,20220705
630,21165000198,B02,서초 방문간호 재가요양센터,11,650,20220705,20220705
631,21165000198,B05,서초 방문간호 재가요양센터,11,650,20220705,20220705
632,21165000199,B01,휴먼케어재가복지센터,11,650,20221005,20221005
633,21165000200,B01,동그라미재가노인복지센터,11,650,20221005,20221005
634,21165000200,B02,동그라미재가노인복지센터,11,650,20221005,20221005
635,21165000201,B01,서초미래재가노인복지센터,11,650,20221005,20221005
636,21165000201,B02,서초미래재가노인복지센터,11,650,20221005,20221005
637,21165000202,B01,아리아케어 방문요양 서초 양재센터,11,650,20221227,20221227
638,21165000202,B02,아리아케어 방문요양 서초 양재센터,11,650,20221227,20221227
